order_id,customer_id,customer_name,customer_email,age,gender,country,order_date,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,payment_method,shipping_method,order_status,rating,month,is_discounted,order_month,order_dayofweek,revenue_per_unit,is_returned,is_cancelled,year,quarter,week_of_year,is_weekend,days_since_start,month_sin,month_cos,day_sin,day_cos
ORD-00359,CUST-0026,Jennifer Meyer,shawn08@example.org,63.0,Female,Spain,2022-11-28,PRD-9512,Smartwatch,Electronics,2,1443.63,20,2309.8080000000004,Credit Card,Express,Cancelled,5.0,2022-11,1,11.0,0.0,1154.9040000000002,0,1,2022.0,4.0,48,0,331.0,-0.5000000000000004,0.8660254037844384,0.0,1.0
ORD-01434,CUST-0113,James Richard,abigail22@example.net,51.0,Male,Spain,2023-09-22,PRD-6586,Lamp,Home & Kitchen,4,175.15,10,630.5400000000001,Paypal,Express,Delivered,4.0,2023-09,1,9.0,4.0,157.63500000000002,0,0,2023.0,3.0,38,0,629.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
ORD-00562,CUST-0060,Julie Pierce,hallkurt@example.org,26.0,Other,Canada,2022-01-16,PRD-8866,T-Shirt,Clothing,5,34.98,0,174.89999999999998,Debit Card,Free Shipping,Processing,,2022-01,0,1.0,6.0,34.98,0,0,2022.0,1.0,2,1,15.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
ORD-01435,CUST-0326,Audrey Moreno,tanyagonzalez@example.org,42.0,Male,Spain,2022-12-06,PRD-3484,Hoodie,Clothing,3,48.32,5,137.712,Debit Card,Unknown,Delivered,4.0,2022-12,1,12.0,1.0,45.903999999999996,0,0,2022.0,4.0,49,0,339.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
ORD-00773,CUST-0208,Dr. Christopher Henderson,kristi93@example.net,46.0,Male,Colombia,2022-06-28,PRD-4411,Blender,Home & Kitchen,1,268.46,25,201.345,Cash On Delivery,Overnight,Delivered,2.0,2022-06,1,6.0,1.0,201.345,0,0,2022.0,2.0,26,0,178.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
ORD-00222,CUST-0393,Adam Campbell,troyford@example.net,36.0,Male,Mexico,2022-08-26,PRD-3710,Protein Powder,Sports,4,101.63,25,304.89,Paypal,Free Shipping,Unknown,4.0,2022-08,1,8.0,4.0,76.2225,0,0,2022.0,3.0,34,0,237.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
ORD-00114,CUST-0017,Laurie Lawson,martinezdeanna@example.com,21.0,Other,Argentina,2023-12-20,PRD-6586,Lamp,Home & Kitchen,5,146.8,10,660.6,Debit Card,Express,Shipped,5.0,2023-12,1,12.0,2.0,132.12,0,0,2023.0,4.0,51,0,718.0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
ORD-00614,CUST-0147,Craig Oliver,grahammonica@example.com,36.0,Other,Mexico,2023-12-24,PRD-8073,Dumbbells,Sports,1,164.37,0,164.37,Bank Transfer,Standard,Cancelled,,2023-12,0,12.0,6.0,164.37,0,1,2023.0,4.0,51,1,722.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
ORD-00175,CUST-0175,Sheri Davis,lisaortiz@example.net,59.0,Other,Canada,,PRD-8117,Cookware Set,Home & Kitchen,5,50.07,15,212.7975,Debit Card,Overnight,Delivered,,,1,,,42.5595,0,0,,,,0,,,,,
ORD-01113,CUST-0158,Jose Ray,walkermichael@example.com,53.0,Male,USA,2022-11-19,PRD-8929,Running Shoes,Sports,5,41.27,15,175.3975,Debit Card,Standard,Delivered,4.0,2022-11,1,11.0,5.0,35.0795,0,0,2022.0,4.0,46,1,322.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
ORD-01354,CUST-0015,Paula Huff,david08@example.org,29.0,Female,Spain,2023-03-15,PRD-2881,Smartphone,Electronics,3,1453.1197,0,4359.3591,Credit Card,Unknown,Delivered,4.0,2023-03,0,3.0,2.0,1453.1197,0,0,2023.0,1.0,11,0,438.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
ORD-01081,CUST-0210,David King,Unknown,24.0,Female,Argentina,2022-01-02,PRD-3800,Jeans,Clothing,5,86.25,0,431.25,Debit Card,Overnight,Cancelled,5.0,2022-01,0,1.0,6.0,86.25,0,1,2022.0,1.0,52,1,1.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
ORD-01211,CUST-0148,Michael Reynolds,lisa75@example.net,48.0,Male,Canada,2022-11-16,PRD-8117,Cookware Set,Home & Kitchen,2,83.67,20,133.872,Credit Card,Overnight,Delivered,4.0,2022-11,1,11.0,2.0,66.936,0,0,2022.0,4.0,46,0,319.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
ORD-00019,CUST-0048,Katie Smith,kylie74@example.net,62.0,Male,Spain,2022-10-02,PRD-3484,Hoodie,Clothing,1,51.81,0,51.81,Bank Transfer,Overnight,Shipped,4.0,2022-10,0,10.0,6.0,51.81,0,0,2022.0,4.0,39,1,274.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
ORD-01034,CUST-0296,Rachel Garcia,bradleyreese@example.org,33.0,Other,Canada,2022-11-03,PRD-8929,Running Shoes,Sports,2,97.84,10,176.11200000000002,Paypal,Express,Delivered,5.0,2022-11,1,11.0,3.0,88.05600000000001,0,0,2022.0,4.0,44,0,306.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
ORD-00286,CUST-0050,Ethan Brown,diana99@example.org,56.0,Female,USA,2023-05-11,PRD-9948,Jacket,Clothing,1,24.32,0,24.32,Cash On Delivery,Standard,Delivered,,2023-05,0,5.0,3.0,24.32,0,0,2023.0,2.0,19,0,495.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
ORD-00916,CUST-0195,Jared Simmons,heatheresparza@example.net,57.0,Female,Canada,2022-08-31,PRD-2881,Smartphone,Electronics,3,1302.98,0,3908.94,Bank Transfer,Free Shipping,Shipped,5.0,2022-08,0,8.0,2.0,1302.98,0,0,2022.0,3.0,35,0,242.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
ORD-01011,CUST-0150,Natalie Frost,fbrown@example.org,62.0,Female,Mexico,2023-12-29,PRD-6586,Lamp,Home & Kitchen,5,85.11,20,340.44000000000005,Cash On Delivery,Express,Delivered,,2023-12,1,12.0,4.0,68.08800000000001,0,0,2023.0,4.0,52,0,727.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
ORD-01232,CUST-0332,Caitlin Pham,kmontgomery@example.org,53.0,Male,Mexico,2023-02-09,PRD-3710,Protein Powder,Sports,2,175.6,5,333.64,Cash On Delivery,Standard,Returned,,2023-02,1,2.0,3.0,166.82,1,0,2023.0,1.0,6,0,404.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
ORD-00032,CUST-0113,Timothy Christian,robert19@example.org,52.0,Other,Brazil,2023-11-21,PRD-2638,Machine Learning Guide,Books,5,43.51,0,217.55,Debit Card,Overnight,Cancelled,4.0,2023-11,0,11.0,1.0,43.510000000000005,0,1,2023.0,4.0,47,0,689.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
ORD-01220,CUST-0364,John Hill,dana10@example.org,40.0,Female,Spain,2022-02-24,PRD-7809,SQL Mastery,Books,2,19.42,10,34.956,Cash On Delivery,Express,Cancelled,5.0,2022-02,1,2.0,3.0,17.478,0,1,2022.0,1.0,8,0,54.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
ORD-00211,CUST-0123,Chelsea Holland,sgarcia@example.org,53.0,Male,USA,2022-01-02,PRD-7809,SQL Mastery,Books,3,33.6,5,95.76,Debit Card,Free Shipping,Unknown,5.0,2022-01,1,1.0,6.0,31.92,0,0,2022.0,1.0,52,1,1.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
ORD-00830,CUST-0059,Nathan Collins,rosstroy@example.com,20.0,Male,Brazil,2022-02-03,PRD-1566,Yoga Mat,Sports,4,43.1,0,172.4,Paypal,Standard,Returned,3.0,2022-02,0,2.0,3.0,43.1,1,0,2022.0,1.0,5,0,33.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
ORD-01419,CUST-0141,Rachel Garcia,lauragrant@example.net,56.0,Other,Canada,2023-10-03,PRD-4148,Data Science Handbook,Books,4,44.26,5,168.188,Paypal,Free Shipping,Delivered,1.0,2023-10,1,10.0,1.0,42.047,0,0,2023.0,4.0,40,0,640.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
ORD-01119,CUST-0064,Mark Snyder,zsmith@example.net,43.0,Male,Germany,2023-11-17,PRD-4145,Python for Beginners,Books,5,46.56,0,232.8,Bank Transfer,Overnight,Cancelled,5.0,2023-11,0,11.0,4.0,46.56,0,1,2023.0,4.0,46,0,685.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
ORD-01344,CUST-0223,Whitney Stephens,jeremiahjackson@example.com,35.0,Other,Brazil,2023-03-22,PRD-8117,Cookware Set,Home & Kitchen,5,225.9,20,903.6,Debit Card,Free Shipping,Processing,4.0,2023-03,1,3.0,2.0,180.72,0,0,2023.0,1.0,12,0,445.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
ORD-01157,CUST-0143,Erica Rogers,ashley27@example.net,44.0,Female,Brazil,2022-06-10,PRD-6736,Webcam,Electronics,4,148.58,25,445.74,Debit Card,Overnight,Delivered,4.0,2022-06,1,6.0,4.0,111.435,0,0,2022.0,2.0,23,0,160.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
ORD-00985,CUST-0099,Alan Yang,martinchelsea@example.net,19.0,Male,Spain,2023-09-21,PRD-9512,Smartwatch,Electronics,5,1453.11,5,6902.272499999999,Bank Transfer,Express,Delivered,2.0,2023-09,1,9.0,3.0,1380.4544999999998,0,0,2023.0,3.0,38,0,628.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
ORD-00944,CUST-0244,Stephanie Lee,davisrodney@example.net,45.0,Female,Mexico,2023-11-13,PRD-8073,Dumbbells,Sports,4,113.51,0,454.04,Bank Transfer,Free Shipping,Processing,5.0,2023-11,0,11.0,0.0,113.51,0,0,2023.0,4.0,46,0,681.0,-0.5000000000000004,0.8660254037844384,0.0,1.0
ORD-01359,CUST-0184,Johnathan Smith,stephaniemckinney@example.com,54.0,Other,Brazil,2022-07-17,PRD-3413,USB Hub,Electronics,2,156.19,0,312.38,Debit Card,Overnight,Cancelled,3.0,2022-07,0,7.0,6.0,156.19,0,1,2022.0,3.0,28,1,197.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
ORD-00189,CUST-0055,Matthew Cruz,mikaylageorge@example.org,38.0,Female,Argentina,2023-03-10,PRD-4148,Data Science Handbook,Books,1,32.19,20,25.752,Credit Card,Overnight,Delivered,3.0,2023-03,1,3.0,4.0,25.752,0,0,2023.0,1.0,10,0,433.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
ORD-00414,CUST-0136,Ryan Molina,Unknown,54.0,Male,Canada,2023-08-03,PRD-1122,Bicycle Helmet,Sports,1,178.72,20,142.976,Paypal,Free Shipping,Processing,5.0,2023-08,1,8.0,3.0,142.976,0,0,2023.0,3.0,31,0,579.0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
ORD-00989,CUST-0142,Deborah Phillips,cherylwhite@example.com,42.0,Female,USA,2023-12-18,PRD-7809,SQL Mastery,Books,1,46.29,0,46.29,Credit Card,Free Shipping,Delivered,5.0,2023-12,0,12.0,0.0,46.29,0,0,2023.0,4.0,51,0,716.0,-2.4492935982947064e-16,1.0,0.0,1.0
ORD-00528,CUST-0117,Theresa Jackson,andersonronald@example.org,26.0,Female,Brazil,2022-02-24,PRD-7329,Air Fryer,Home & Kitchen,4,119.24,15,405.416,Bank Transfer,Free Shipping,Delivered,,2022-02,1,2.0,3.0,101.354,0,0,2022.0,1.0,8,0,54.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
ORD-01348,CUST-0361,William Quinn,bhumphrey@example.org,28.0,Other,Argentina,2022-08-18,PRD-3710,Protein Powder,Sports,5,96.27,0,481.35,Debit Card,Express,Shipped,,2022-08,0,8.0,3.0,96.27000000000001,0,0,2022.0,3.0,33,0,229.0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
ORD-00416,CUST-0179,Christopher Reynolds,wyoung@example.org,46.0,Other,Colombia,2023-12-25,PRD-3568,Dress,Clothing,4,82.89,20,265.248,Bank Transfer,Express,Delivered,,2023-12,1,12.0,0.0,66.312,0,0,2023.0,4.0,52,0,723.0,-2.4492935982947064e-16,1.0,0.0,1.0
ORD-01138,CUST-0014,James Short,ybooth@example.net,43.0,Female,Brazil,2022-09-11,PRD-3413,USB Hub,Electronics,4,1447.04,0,5788.16,Credit Card,Express,Returned,,2022-09,0,9.0,6.0,1447.04,1,0,2022.0,3.0,36,1,253.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
ORD-00084,CUST-0084,Phillip Christensen,obrown@example.com,54.0,Male,Spain,2023-03-29,PRD-9948,Jacket,Clothing,1,58.74,5,55.803,Paypal,Unknown,Shipped,5.0,2023-03,1,3.0,2.0,55.803,0,0,2023.0,1.0,13,0,452.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
ORD-00708,CUST-0399,Tammy Bailey,carternicholas@example.com,19.0,Other,Spain,2023-08-07,PRD-8073,Dumbbells,Sports,3,114.6,5,326.61,Cash On Delivery,Overnight,Delivered,4.0,2023-08,1,8.0,0.0,108.87,0,0,2023.0,3.0,32,0,583.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
ORD-00049,CUST-0195,Jessica Mitchell,marcustorres@example.com,49.0,Other,Colombia,2022-01-18,PRD-4411,Blender,Home & Kitchen,4,137.84,0,551.36,Credit Card,Unknown,Delivered,1.0,2022-01,0,1.0,1.0,137.84,0,0,2022.0,1.0,3,0,17.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
ORD-01322,CUST-0333,Melody Massey,pruittdaniel@example.org,42.0,Female,Spain,2023-12-10,PRD-1566,Yoga Mat,Sports,1,38.8,0,38.8,Cash On Delivery,Standard,Delivered,5.0,2023-12,0,12.0,6.0,38.8,0,0,2023.0,4.0,49,1,708.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
ORD-00156,CUST-0306,Brooke Rodriguez,sullivanjohn@example.net,35.0,Other,Brazil,2023-01-06,PRD-3413,USB Hub,Electronics,1,801.4,15,681.1899999999999,Paypal,Free Shipping,Delivered,2.0,2023-01,1,1.0,4.0,681.1899999999999,0,0,2023.0,1.0,1,0,370.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
ORD-01101,CUST-0102,David Smith,youngmichelle@example.net,46.0,Female,Brazil,2023-08-16,PRD-3710,Protein Powder,Sports,3,59.85,10,161.59500000000003,Bank Transfer,Overnight,Delivered,5.0,2023-08,1,8.0,2.0,53.86500000000001,0,0,2023.0,3.0,33,0,592.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
ORD-01174,CUST-0356,Jeremy Garcia,jenny20@example.com,48.0,Other,Argentina,,PRD-7809,SQL Mastery,Books,1,38.39,0,38.39,Cash On Delivery,Standard,Processing,5.0,,0,,,38.39,0,0,,,,0,,,,,
ORD-00439,CUST-0381,Sherry Thompson,jay94@example.net,42.0,Male,Canada,2022-02-10,PRD-3484,Hoodie,Clothing,3,29.87,0,89.61,Paypal,Standard,Shipped,,2022-02,0,2.0,3.0,29.87,0,0,2022.0,1.0,6,0,40.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
ORD-01084,CUST-0305,Elizabeth Brown,jfields@example.org,34.0,Female,Canada,2023-02-17,PRD-6736,Webcam,Electronics,5,764.84,10,3441.78,Debit Card,Express,Delivered,5.0,2023-02,1,2.0,4.0,688.356,0,0,2023.0,1.0,7,0,412.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
ORD-00853,CUST-0193,Don Brown,Unknown,38.0,Other,Argentina,2022-04-06,PRD-2638,Machine Learning Guide,Books,3,47.09,20,113.01600000000002,Credit Card,Standard,Unknown,,2022-04,1,4.0,2.0,37.672000000000004,0,0,2022.0,2.0,14,0,95.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
ORD-01266,CUST-0338,Jessica Johnson,kconway@example.org,65.0,Male,Brazil,2022-11-19,PRD-7809,SQL Mastery,Books,5,32.91,10,148.095,Credit Card,Standard,Delivered,,2022-11,1,11.0,5.0,29.619,0,0,2022.0,4.0,46,1,322.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
ORD-00987,CUST-0379,Alyssa Burch,caldwelladam@example.com,20.0,Female,Argentina,2022-02-14,PRD-3484,Hoodie,Clothing,2,35.59,5,67.62100000000001,Paypal,Standard,Unknown,,2022-02,1,2.0,0.0,33.810500000000005,0,0,2022.0,1.0,7,0,44.0,0.8660254037844386,0.5000000000000001,0.0,1.0
ORD-01176,CUST-0148,Mary Conway,wzavala@example.org,51.0,Male,Argentina,2023-12-23,PRD-2881,Smartphone,Electronics,2,1050.8,0,2101.6,Bank Transfer,Unknown,Delivered,5.0,2023-12,0,12.0,5.0,1050.8,0,0,2023.0,4.0,51,1,721.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
ORD-00180,CUST-0233,Michael Sheppard,mikaylagarcia@example.org,42.0,Female,USA,2023-09-24,PRD-2758,Tablet,Electronics,3,1211.48,0,3634.44,Credit Card,Express,Shipped,5.0,2023-09,0,9.0,6.0,1211.48,0,0,2023.0,3.0,38,1,631.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
ORD-01369,CUST-0088,Walter Schultz,Unknown,23.0,Female,Argentina,2022-05-19,PRD-7809,SQL Mastery,Books,5,43.47,25,163.0125,Credit Card,Express,Returned,4.0,2022-05,1,5.0,3.0,32.6025,1,0,2022.0,2.0,20,0,138.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
ORD-01284,CUST-0197,Carol Black,allen57@example.org,51.0,Female,Brazil,2023-06-13,PRD-3639,Sneakers,Clothing,2,811.0972974689417,5,1541.0848651909891,Credit Card,Overnight,Delivered,,2023-06,1,6.0,1.0,770.5424325954946,0,0,2023.0,2.0,24,0,528.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
ORD-00577,CUST-0344,Stanley Oneill,browe@example.net,64.0,Female,Colombia,2023-04-12,PRD-7809,SQL Mastery,Books,3,21.8,5,62.13,Bank Transfer,Overnight,Shipped,,2023-04,1,4.0,2.0,20.71,0,0,2023.0,2.0,15,0,466.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
ORD-00545,CUST-0170,Jonathan Hicks,eric12@example.org,39.0,Male,Mexico,2022-03-10,PRD-9948,Jacket,Clothing,2,89.11,0,178.22,Credit Card,Express,Shipped,,2022-03,0,3.0,3.0,89.11,0,0,2022.0,1.0,10,0,68.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
ORD-00862,CUST-0053,Lori Reed,Unknown,51.0,Male,Mexico,2023-01-29,PRD-6586,Lamp,Home & Kitchen,2,154.5,25,231.75,Cash On Delivery,Overnight,Delivered,5.0,2023-01,1,1.0,6.0,115.875,0,0,2023.0,1.0,4,1,393.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
ORD-00364,CUST-0081,Pamela Combs,joshua11@example.net,42.0,Male,Argentina,2022-10-07,PRD-8073,Dumbbells,Sports,3,141.19,25,317.6775,Cash On Delivery,Overnight,Delivered,4.0,2022-10,1,10.0,4.0,105.8925,0,0,2022.0,4.0,40,0,279.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
ORD-01212,CUST-0225,Angela Guerra,jamesowens@example.com,51.0,Female,Colombia,2023-12-05,PRD-2881,Smartphone,Electronics,1,948.64,0,948.64,Paypal,Overnight,Shipped,5.0,2023-12,0,12.0,1.0,948.64,0,0,2023.0,4.0,49,0,703.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
ORD-01234,CUST-0256,Yvette White,dominic05@example.com,32.0,Male,Spain,2022-11-02,PRD-2638,Machine Learning Guide,Books,1,10.31,20,8.248000000000001,Credit Card,Express,Unknown,4.0,2022-11,1,11.0,2.0,8.248000000000001,0,0,2022.0,4.0,44,0,305.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
ORD-00347,CUST-0080,Karen Mccall,brownzachary@example.org,43.0,Female,Brazil,2022-03-03,PRD-6736,Webcam,Electronics,5,832.9,0,4164.5,Credit Card,Standard,Shipped,,2022-03,0,3.0,3.0,832.9,0,0,2022.0,1.0,9,0,61.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
ORD-01118,CUST-0225,George Fuller,whogan@example.net,42.0,Male,Colombia,,PRD-4148,Data Science Handbook,Books,1,40.32,0,40.32,Cash On Delivery,Free Shipping,Delivered,,,0,,,40.32,0,0,,,,0,,,,,
ORD-00494,CUST-0128,Amber Wright,Unknown,59.0,Other,Colombia,2022-07-04,PRD-1122,Bicycle Helmet,Sports,1,114.0,0,114.0,Bank Transfer,Express,Cancelled,5.0,2022-07,0,7.0,0.0,114.0,0,1,2022.0,3.0,27,0,184.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
ORD-00721,CUST-0164,Katherine Cooke,russellfritz@example.com,33.0,Male,Mexico,2022-02-15,PRD-3484,Hoodie,Clothing,3,101.44,20,243.456,Paypal,Free Shipping,Delivered,4.0,2022-02,1,2.0,1.0,81.152,0,0,2022.0,1.0,7,0,45.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
ORD-00693,CUST-0369,James Dawson,daisy47@example.com,33.0,Other,Colombia,2022-08-19,PRD-2758,Tablet,Electronics,4,1265.07,10,4554.252,Cash On Delivery,Overnight,Delivered,5.0,2022-08,1,8.0,4.0,1138.563,0,0,2022.0,3.0,33,0,230.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
ORD-01331,CUST-0389,Maria Carpenter,ryan25@example.net,54.0,Other,Mexico,2023-04-11,PRD-4411,Blender,Home & Kitchen,1,204.28,10,183.852,Cash On Delivery,Free Shipping,Delivered,3.0,2023-04,1,4.0,1.0,183.852,0,0,2023.0,2.0,15,0,465.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
ORD-00621,CUST-0239,Makayla Tran,kennethlong@example.com,45.0,Male,Germany,2022-09-22,PRD-4411,Blender,Home & Kitchen,5,174.45,5,828.6374999999999,Cash On Delivery,Express,Delivered,5.0,2022-09,1,9.0,3.0,165.7275,0,0,2022.0,3.0,38,0,264.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
ORD-00599,CUST-0066,Mark Tate,jessica79@example.net,44.0,Male,Germany,2023-01-27,PRD-8929,Running Shoes,Sports,5,66.53,5,316.0175,Cash On Delivery,Standard,Shipped,5.0,2023-01,1,1.0,4.0,63.2035,0,0,2023.0,1.0,4,0,391.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
ORD-01086,CUST-0150,Karen Hayden,Unknown,42.0,Other,USA,2023-01-16,PRD-3800,Jeans,Clothing,3,48.91,5,139.3935,Bank Transfer,Express,Cancelled,2.0,2023-01,1,1.0,0.0,46.464499999999994,0,1,2023.0,1.0,3,0,380.0,0.49999999999999994,0.8660254037844387,0.0,1.0
ORD-00244,CUST-0192,Ryan Reyes,rodriguezjack@example.net,57.0,Other,Colombia,2022-08-12,PRD-1566,Yoga Mat,Sports,2,48.01,20,76.816,Credit Card,Standard,Cancelled,5.0,2022-08,1,8.0,4.0,38.408,0,1,2022.0,3.0,32,0,223.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
ORD-00850,CUST-0160,Stephen Newman,heather33@example.com,51.0,Female,Mexico,2022-02-26,PRD-4145,Python for Beginners,Books,1,25.88,0,25.88,Debit Card,Overnight,Shipped,5.0,2022-02,0,2.0,5.0,25.88,0,0,2022.0,1.0,8,1,56.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
ORD-00568,CUST-0363,David Franco,eherman@example.net,62.0,Female,Brazil,2023-07-21,PRD-5166,Pillow Set,Home & Kitchen,1,223.22,0,223.22,Bank Transfer,Free Shipping,Cancelled,5.0,2023-07,0,7.0,4.0,223.22,0,1,2023.0,3.0,29,0,566.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
ORD-00650,CUST-0313,Eric Rios,stephanierivers@example.com,63.0,Female,Germany,2022-12-17,PRD-9948,Jacket,Clothing,2,80.62,10,145.116,Paypal,Overnight,Delivered,4.0,2022-12,1,12.0,5.0,72.558,0,0,2022.0,4.0,50,1,350.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
ORD-00807,CUST-0241,William Jacobs,swilliams@example.org,46.0,Other,Argentina,,PRD-3484,Hoodie,Clothing,2,103.56,25,155.34,Cash On Delivery,Free Shipping,Delivered,,,1,,,77.67,0,0,,,,0,,,,,
ORD-00940,CUST-0285,Kathy Zavala,tiffany73@example.com,58.0,Male,Brazil,2023-11-30,PRD-2122,Coffee Maker,Home & Kitchen,4,154.55,0,618.2,Cash On Delivery,Free Shipping,Delivered,5.0,2023-11,0,11.0,3.0,154.55,0,0,2023.0,4.0,48,0,698.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
ORD-00848,CUST-0297,Teresa Moore,ryan27@example.org,42.0,Other,Argentina,2022-01-04,PRD-3710,Protein Powder,Sports,4,51.84,5,196.992,Paypal,Overnight,Delivered,4.0,2022-01,1,1.0,1.0,49.248,0,0,2022.0,1.0,1,0,3.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
ORD-00436,CUST-0136,Bryan Gaines,gacevedo@example.com,50.0,Female,Brazil,2023-10-28,PRD-3639,Sneakers,Clothing,1,85.68,25,64.26,Credit Card,Standard,Shipped,4.0,2023-10,1,10.0,5.0,64.26,0,0,2023.0,4.0,43,1,665.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
ORD-01462,CUST-0213,Mrs. Courtney Smith DDS,tracey52@example.net,26.0,Female,Mexico,2022-03-01,PRD-4145,Python for Beginners,Books,4,25.67,15,87.278,Bank Transfer,Standard,Shipped,4.0,2022-03,1,3.0,1.0,21.8195,0,0,2022.0,1.0,9,0,59.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
ORD-00576,CUST-0378,Sandra Thompson,andersonjulie@example.net,61.0,Other,Colombia,2023-07-06,PRD-3639,Sneakers,Clothing,5,81.41,20,325.64,Credit Card,Free Shipping,Processing,4.0,2023-07,1,7.0,3.0,65.128,0,0,2023.0,3.0,27,0,551.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
